831,熱情,rèqíng,Noun/Adj,"cordial, enthusiastic, passion, passionate, passionately",他媽媽對做菜很有熱情，所以他每天都有很多好吃的菜可以吃,"Tā māmā duì zuò cài hěn yǒu rèqíng, suǒyǐ tā měitiān dōu yǒu hěnduō hǎo chī de cài kěyǐ chī.","His mom is very passionate about cooking, so he has a lot of delicious food every day.",,,
832,穿著,chuānzhuó,Noun,"attire, clothes, dress",你的穿著很可愛，你的男朋友一定會喜歡。,"Nǐ de chuānzhuó hěn kěài, nǐ de nánpéngyou yídìng huì xǐhuan.","Your dress is so cute, your boyfriend will definitely like it.",,,
833,打扮,dǎbàn,Verb,"to dress, to make up",我姐姐很喜歡打扮，每天都要花三十分鐘打扮自己才出門。,"Wǒ jiějie hěn xǐhuan dǎbàn, měi tiān dōu yào huā sānshí fēnzhōng dǎbàn zìjǐ cái chūmén.",My sister likes to dress up herself.  She spends thirty minutes every day dressing up herself before going out.,,,
834,變,biàn,Verb,"to change, to become different, to transform",天氣變冷了，你要多穿一點兒。,"Tiānqì biàn lěng le, nǐ yào duō chuān yìdiǎnr.","The weather is getting cold, you should dress warmer.",,,
835,時髦,shímáo,Adj,fashionable,這件衣服看起來真時髦，一定很適合你。,"Zhè jiàn yīfu kàn qǐlái zhēn shímáo, yídìng hěn shìhé nǐ.","This dress looks so fashionable, it must be suitable for you.",,,
836,感到,gǎndào,Verb,"to feel, to sense, to have the feeling that",看到你終於畢業了，我感到很開心。,"Kàndào nǐ zhōngyú bìyè le, wǒ gǎndào hěn kāixīn.",Seeing you finally graduate makes me feel so happy.,我感到孤獨。,Wǒ gǎndào gūdú.,I feel lonely.
837,價錢,jiàqián,Noun,price,去美國的機票價錢貴嗎?,Qù Měiguó de jīpiào jiàqián guì ma?,Is the flight ticket to America expensive?,價錢高的東西，不一定好。,Jiàqián gāo de dōngxi ，bù yídìnghǎo.,Pricey things are not necessarily better.
838,假期,jiàqī,Noun,vacation,下次假期我想去西班牙，你要一起來嗎?,"Xiàcì jiàqī wǒ xiǎng qù Xībānyá, nǐ yào yìqǐ lái ma?",I want to go to Spain the next holiday. Do you want to come with me?,我們下個月有十天的假期。,Wǒmen xià gè yuè yǒu shí tiān de jiàqī.,We have a ten day vacation next month.
839,沙灘,shātān,Noun,"beach, sandy shore",夏天的時候，他喜歡在沙灘上曬太陽。,Xiàtiān de shíhou tā xǐhuan zài shātān shàng shài tàiyáng.,He likes to get sunbathed on the beach in summer.,我最喜歡金黃色的沙灘。,wǒ zuì xǐhuan jīn huáng sè de shātān.,I love the golden sand shore most.
840,游泳池,yóuyǒngchí,Noun,swimming pool,我家附近有一個游泳池，夏天的時候都很多人。,"Wǒ jiā fùjìn yǒu yí ge yóuyǒngchí, xiàtiān de shíhou dōu hěnduō rén.","Near my house, there's a swimming pool which always packed with people in summer.",這間酒店有游泳池。,zhèjiān jiǔ diàn yǒu yóuyǒngchí.,There's a swimming pool in this bar.
841,難忘,nánwàng,Adj,unforgettable,你應該很久沒有出國去玩兒了吧，希望你有一個難忘的假期。,Nǐ yīnggāi hěnjiǔ méiyǒu chūguó qù wánr le ba xīwàng nǐ yǒu yí gè nánwàng de jiàqī.,"You haven't been abroad for a long time, have you? Hope you have an unforgettable vacation.",三年前在墨西哥的夏天，是我最難忘假期。,Sān nián qián zài mòxīgē de xiàtiān ，shì wǒ zuì nánwàng jiàqī.,The summer in Mexico three years ago was the most unforgettable vacation I've ever had.
842,南,nán,Noun,south,他家在中國的南部，他一年回家一次。,"Tā jiā zài Zhōngguó de nánbù, tā yì nián huíjiā yí cì.","His hometown is in southern China, he goes home once a year.",法國南方是最多人去旅行的地方。,Fǎguó nánfāng shì zuìduō rén qù lǚxíng dì dìfāng.,Southern France is the place with most people traveling.
843,北,běi,Noun,north,北京在中國的北部。,Běijīng zài Zhōngguó de běibù.,Beijing is in northern China.,墨西哥北部有非常大的沙漠,Mòxīgē běibù yǒu fēicháng dà de shāmò.,There is a very big desert in the north of Mexico.
844,東,dōng,Noun,east,美國東部的城市有紐約、華盛頓。,"Měiguó dōngbù de chéngshì yǒu Niǔyuē, Huáshèngdùn.",Cities in eastern America include New York and Washington DC.,多倫多在加拿大的東部。,Duōlúnduō zài jiānádà de dōngbù.,Toronto is in eastern Canada.
845,西,xi,Noun,west,美國的西南部有一個很漂亮的沙灘。,Měiguó de xīnánbù yǒu yí gè hěn piàoliang de shātān.,There's a beautiful beach in the southwestern United States.,墨西哥西部有非常美的沙灘。,Mòxīgē xi bù yǒu fēicháng měi de shātān.,There's a very beautiful beach in western Mexico.
846,好處,hǎochu,Noun,"benefit, advantage",多喝水、多運動對健康有好處。,"Duō hē shuǐ, duō yùndòng duì jiànkāng yǒu hǎochù.",Drinking more water and doing more exercise is good for your health.,這件事有好處也有壞處。,Zhè jiàn shì yǒu hǎo chù yě yǒu huài chù.,This thing has both pros and cons.
847,興趣,xìngqù,Noun,"interest, hobby",你有沒有興趣週末一起去健身房鍛鍊身體?,Nǐ yǒuméiyǒu xìngqù zhōumò yìqǐ qù jiànshēnfáng duànliàn shēntǐ?,Are you interested in working out at the gym this weekend?,我對古典音樂沒興趣。,Wǒ duì gǔdiǎn yīnyuè méi xìngqù.,I'm not interested in classical music.
848,鍛鍊,duànliàn,Verb,"to engage in physical exercise, to work out",他常常生病，應該多鍛鍊一下身體。,"Tā chángcháng shēngbìng, yīnggāi duō duànliàn yīxià shēntǐ.","He often gets sick, so he should exercise more.",每天十個小時的鍛鍊，他得到了這次的第一名,"Měitiān shí ge xiǎoshí de duànliàn, tā dédàole zhè cì de dì yī míng.",He got the first place due to  ten hours working our per day.
849,健身房,jiànshēnfáng,Noun,gym,最近越來越多人發現身體健康很重要，所以也越來越多人去健身房鍛鍊身體。,"Zuìjìn yuè lái yuè duō rén fāxiàn shēntǐ jiànkāng hěn zhòngyào, suǒyǐ Yě yuè lái yuè duō rén qù jiànshēnfáng duànliàn shēntǐ.","Recently, more and more people find it very important to be healthy, so more and more people are going to the gym to exercise.",這家健身房的費用，一個月五百人民幣。,"Zhè jiā jiànshēnfáng de fèiyòng, yīgè yuè wǔbǎi rénmínbì.",The cost of this gym is five hundred RMB a month.
850,登山,dēngshān,Verb Object,to climb a mountain,登山對身體很好，雖然很累，可是在山上可以看到漂亮的風景，也可以運動，是一個很好的戶外活動。,"Dēngshān duì shēntǐ hěn hǎo, suīrán hěn lèi, kěshì zài shānshàng kěyǐ kàn dào piàoliang de fēngjǐng, yě kěyǐ yùndòng, shì yīgè hěn hǎo de hùwài huódòng.","Hiking is very good for your body, although it's tiring, we can see beautiful scenery on the mountain as well exercise. It's a great outdoor activity.",氣象報告說明天不適合登山。,Qì xiàng bào gào shuō míng tiān bù shì hé dēng shān。,The weather report says tomorrow is not suitable for mountain climbing.
851,選擇,xuǎnzé,Noun/Verb,"to choose, to pick, to select, to elect, choice",現代人因為工作忙碌很多人都選擇上健身房運動，不到戶外去運動了。,"Xiàndài rén yīnwèi gōngzuò mánglù hěnduō rén dōu xuǎnzé shàng jiànshēnfáng yùndòng, bù dào hùwài qù yùndòng le.",Nowadays people choose to go to the gym for exercise rather than go outdoors due to their busy work.,你有兩個選擇，一是跟我們一起去看電影，二是在家睡覺。,Nǐ yǒu liǎng gè xuǎn zé ，yī shì gēn wǒ men yī qǐ qù kàn diàn yǐng ，èr shì zài jiā shuì jiào。,"You have two options, one is go with us to the movies, the second is to sleep at home."
852,壞處,huàichu,Noun,"harm, disadvantage",你不要都往壞處想，事情也有可能是好的。,"Nǐ búyào dōu wǎng huàichù xiǎng, shìqing yě yǒu kěnéng shì hǎo de.","Don't always think of things in bad ways, they can turn out to be good results.",聽爸爸媽媽的話，是沒有壞處的。,Tīng bàba māma de huà，shì méiyǒu huàichù de.,There's no disadvantage to listening to your parents' advice.
853,堅持,jiānchí,Verb,"to persevere with, to persist in",你一定要堅持把這個工作做完。,Nǐ yí dìng yào jiānchí bǎ zhègè gōngzuò zuò wán.,You must persist and finish this job.,哥哥堅持每天鍛鍊身體一個小時。,gē ge jiān chí měi tiān duàn liàn shēn tǐ yī gè xiǎo shí.,My brother persists in exercising one hour every day.
854,完成,wánchéng,Verb,"to complete, to accomplish",老師說只要完成今天的作業就可以下課了。,Lǎoshī shuō zhǐyào wánchéng jīntiān de zuòyè jiù kěyǐ xiàkè le.,The teacher said the class would be dismissed as long as we finished today's homework.,我今天下午三點就完成工作了。,wǒ jīn tiān xià wǔ sān diǎn jiù wán chéng gōng zuò le.,I finished my work at three o'clock this afternoon.
855,必須,bìxū,Noun/Verb,"must, need to, have to",如果想要買這個東西就必須努力工作賺錢,Rúguǒ xiǎng yāomǎi zhège dōngxi jiù bìxū nǔlì gōngzuò zhuànqián,If you want to buy this thing you have to work hard to make money,星期天我必須去學校。,xīng qī tiān wǒ bì xū qù xué xiào.,I have to go to school on Sunday.
856,不過,bùguò,Conj,"but, however, only, merely",雖然我覺得生病應該多休息，不過如果你已經覺得好多了，就開始工作吧！,"Suīrán wǒ juédé shēngbìng yīnggāi duō xiūxí, bùguò rúguǒ nǐ yǐjīng juédé hǎoduōle, jiù kāishǐ gōngzuò ba!","I think you should rest more if you're sick, but since you already felt much better, let's begin to work!",明天我可一跟你們一起吃晚餐，不過我得先離開。,Míng tiān wǒ kě yī gēn nǐ men yī qǐ chī wǎn cān，bù guò wǒ dé xiān lí kāi 。,"I can have dinner with you tomorrow, but I have to leave first."
857,剛才,gāngcái,Time Word,just now,你剛才說什麼？我沒有聽到，可以請你再說一次嗎？,"Nǐ gāngcái shuō shénme? wǒ méiyǒu tīngdào, kěyǐ qǐng nǐzài shuōyí cì ma?","What did you just say? I didn't hear you, can you say that again?",我剛才買了一本書。,wǒ gāng cái mǎi le yī běn shū.,I just bought a book.
858,半夜,bànyè,Time Word,midnight,他的工作常常要工作到半夜，所以他每天看起來都很累。,"Tā de gōngzuò chángcháng yào gōngzuò dào bànyè, suǒyǐ tā měi tiān kàn qǐlái dōu hěn lèi.","He often has to work until midnight, so he looks very tired every day.",昨天晚上半夜的時候，我聽到很多狗在叫。,Zuó tiān wǎn shàng bàn yè de shí hòu ，wǒ tīng dào hěn duō gǒu zài jiào.,I heard many dogs barking at midnight yesterday.
859,應徵,yìngzhēng,Verb,to apply for job,我想要應徵這份工作，不知道有什麼要求？,"Wǒ xiǎngyào yìngzhēng zhè fèn gōngzuò, bù zhīdào yǒu shénme yāoqiú?","I want to apply for this job, is there any requirement?",這份工作有非常多人來應徵,Zhè fèn gōng zuò yǒu fēi cháng duō rén lái yīng zhēng.,Many people came to apply for this job.
860,廣告,guǎnggào,Noun/Verb,"commercial, advertise",這家公司應徵工作的廣告已經在這兒一個月了，看起來是還沒找到適合的人。,"Zhè jiā gōngsī yìngzhēng gōngzuò de guǎnggào yǐjīng zài zhè'er yīgè yuèle, kàn qǐlái shì hái méi zhǎodào shìhé de rén.","The recruitment advertisement has been here for a month, seems like they haven't found the suitable employee.",你可以幫忙我們廣告一下我們公司的新手機嗎？,Nǐ kěyǐ bāngmáng wǒmen guǎnggào yí xià wǒmen gōngsī de xīn shǒujī ma?,Can you help us advertise this new cellphone from our company?
861,到處,dàochù,Adv,everywhere,中國到處都是飯館，不怕找不到東西吃。,"Zhōngguó dàochù dōu shì fànguǎn, bùpà zhǎo bù dào dōngxī chī.","There are restaurants everywhere in China, no need to worry having nothing to eat.",我的家到處都是狗毛。,wǒ de jiā dào chù dōu shì gǒu máo.,The dog's fur is everywhere in my house.
862,容易,róngyì,Adj,easy,對美國人來說想要學習漢語不容易，除了得學習寫漢字，也得記得漢字怎麼寫。,"Duì Měiguó rén láishuō xiǎngyào xuéxí hànyǔ bù róngyì, chúle děi xuéxí xiě hànzì yě děi jìde hànzì zěnme xiě.","For the Americans, it's not easy to learn Chinese. In addition to learning to write Chinese characters, they have to remember how to write Chinese characters as well.",從我家到機場很容易。,Cóng wǒ jiā dào jī chǎng hěn róng yì.,It's easy to get from my home to the airport.
863,清楚,qīngchu,Verb/Adj,"clear, to understand",我剛才沒有聽清楚你說什麼，可以再說一次嗎?,"Wǒ gāngcái méiyǒu tīng qīngchǔ nǐ shuō shénme, kěyǐ zàishuō yīcì ma?","I didn't hear well about what you just said, can you say that again?",我換了新眼鏡，看得非常清楚。,Wǒ huàn le xīn yǎn jìng ，kàn dé fēi cháng qīng chǔ.,"I switched to new glasses, now I can see very clearly."
864,第一步,dì yībù,Phrase,"the first step, step one",應徵工作的第一步是先看清楚應徵工作的要求。,Yìngzhēng gōngzuò de dì yībù shì xiān kàn qīngchǔ yìngzhēng gōngzuò de yāoqiú.,The first step applying the job is to understand the requirements of the job.,運動的第一步是暖身。,yùn dòng de dì yī bù shì nuǎn shēn.,The first step of exercising is to warm up.
865,下一步,xià yī bù,Phrase,"the next step, then",洗完菜以後，下一步就是準備放到鍋子裡炒了。,"Xǐ wáncài yǐhòu, xià yíbù jiùshì zhǔnbèi fàng dào guōzi lǐ chǎole.","After washing the vegetable, the next step is to cook it in the pan.",我旅行的下一步是哥倫比亞。,Wǒ lǚxíng de xià yībù shì gēlúnbǐyà.,The next step in my traveling is Columbia.
866,炒,chǎo,Verb,"fry (meat, fish, or vegetables) rapidly over a high heat while stirring briskly",中國菜很多都必須要炒，炒的方法有很多，但是最常見的就是快炒。,"Zhōngguó cài hěnduō dōu bìxū yào chǎo, chǎo de fāngfǎ yǒu hěnduō, dànshì zuì chángjiàn de jiùshì kuài chǎo.","Many Chinese dishes need to be fried. There are many kinds of fry, but the most common one is stir-fried.",這道菜在炒的時候，我不小心放入太多的油。,Zhè dào cài zài chǎo de shí hòu，wǒ bù xiǎo xīn fàng rù tài duō de yóu。,"When I was frying this dish, I accidentally put in too much oil."
867,西紅柿,xīhóngshì,Noun,tomato,西紅柿是一種很健康的蔬菜。,Xīhóngshì shì yī zhǒng hěn jiànkāng de shūcài.,Tomatoes are a type of healthy vegetable.,墨西哥菜裡用了大量的西紅柿。,Mò xī gē cài lǐ yòng le dà liàng de xīhóngshì.,Mexican food contains a lot of tomatoes.
868,食譜,shípǔ,Noun,recipe,我這裡有一本中國菜的食譜，你要拿去看一看嗎?,"Wǒ zhèlǐ yǒu yì běn Zhōngguó cài de shípǔ, nǐ yào ná qù kànyíkàn ma?","I have a Chinese dish recipe, do you want to take a look?",這個蛋糕我是看食譜做的。,zhè gè dàn gāo wǒ shì kàn shí pǔ zuò de.,I made this cake from the recipe.
869,倒,dào,Verb,"upside down, pour, collapse, fail",可以請你把水倒進去裡面嗎？,Kěyǐ qǐng nǐ bǎ shuǐ dào jìnqù lǐmiàn ma?,Can you please pour the water into it?,我倒茶給你喝。,wǒ dǎo chá gěi nǐ hē.,I'll serve the tea for you.
870,油,yóu,Noun,"oil, fat",做中國菜的時候需要用到很多油，有的人喜歡，有的人不喜歡。,"Zuò Zhōngguó cài de shíhou xūyào yòng dào hěnduō yóu, yǒude rén xǐhuan, yǒude rén bù xǐhuan.","A lot of oil is needed when making Chinese dishes. Some people like it, some don't.",爸爸做菜時不喜歡加太多的油。,Bàba zuò cài shí bù xǐhuan jiā tài duō de yóu.,My dad doesn't like to put too much oil when cooking.
871,道,dào,Measure word,courses in a meal,這道菜是我最喜歡的菜，很容易也很好做，你試試看。,"Zhè dào cài shì wǒ zuì xǐhuan de cài, hěn róngyì yě hěn hǎozuò, nǐ shìshìkàn.","This is my favorite dish, it's easy to cook, try it.",西班牙海鮮飯，其實這道菜不難做。,Xībānyá hǎixiān fàn ，qíshí zhè dào cài bù nán zuò.,"Spanish paella, this dish is not difficult to cook actually."
872,油膩,yóunì,Adj,"greasy, oily",很多人覺得中國菜很油膩，可是這是中國菜的特色之一。,"Hěnduō rén juédé zhōngguó cài hěn yóunì, kěshì zhè shì Zhōngguó cài de tèsè zhī yī.","Many people think that Chinese cuisine is very oily, but this is one main features of Chinese food.",吃完油膩的東西，我都會喝茶。,Chī wán yóu nì de dōng xī ，wǒ dōu huì hē chá.,I drink tea after eating something greasy.
873,鹽,yán,Noun,salt,你放太多鹽了，下次得放少一點。,"Nǐ fàng tài duō yánle, xiàcì dé fàng shǎo yīdiǎn.",You put too much salt. You have to put less next time.,這道菜很鹹，是不是放了很多鹽?,"Zhè dào cài hěn xián, shì bù shì fàng le hěn duō yán ?","This dish is very salty, is it contains a lot of salt?"
874,清淡,qīngdàn,Adj,"light, weak, delicate, mild",爸爸媽媽年紀大了，吃清淡一點的東西比較好。,bà bà mā mā nián jì dà le ，chī qīng dàn yī diǎn de dōng xī bǐ jiào hǎo.,"Dad and mom's ages have increased, mild food is better for them.",我喜歡吃清淡的菜，不喜歡油膩的菜,"Wǒ xǐhuān chī qīngdàn de cài, bù xǐhuān yóunì de cài.","I like to eat light dishes, I don't like oily dishes."
875,切,qiē,Verb,to cut,切菜的時候要小心一點，不要切到手了。,"Qiēcài de shíhou yào xiǎoxīn yìdiǎn, búyào qiē dào shǒu le.","Be careful when you are cutting the vegetable, don't get your fingers cut.",切肉和切水果不能用一樣的刀子。,qiē ròu hé qiē shuǐ guǒ bù néng yòng yī yàng de dāo zǐ .,The knife for cutting meat and fruits cannot be the same one.
876,得,dé,Verb,to get,你得的是感冒，得吃三天的藥才行。,"Nǐ dé de shì gǎnmào, děi chī sān tiān de yào cái xíng.","You got a cold, you must take the medicine for three days.",在這次比賽中，她得到了第三名。,zài zhè cì bǐ sài zhōng ，tā dé dào le dì sān míng.,She got the third place in this competition.
877,症狀,zhèngzhuàng,Noun,symtom,感冒的症狀有很多，如果不舒服就要去看醫生。,"Gǎnmào de zhèngzhuàng yǒu hěnduō, rúguǒ bùshūfu jiùyào qù kàn yīshēng.","There are many symptoms of a cold. If you are not feeling well, go to the doctor.",她有頭疼和發燒的症狀。,tā yǒu tóu téng hé fā shāo de zhèng zhuàng.,She has symptoms of a headache and fever.
878,沒事,méishì,Phrase,"nothing serious, doesn't matter,Never mind",A: 我聽說你生病了，還好嗎？ B: 沒事，沒事。,"A: Wǒ tīngshuō nǐ shēngbìng le, háihǎo ma?  B: Méishì, méishì.","A: I heard you are sick, you okay? B: It's nothing, I am fine!",沒事，只是有一點累。,Méi shì ，zhǐshì yǒu yī diǎn lèi.,"It's nothing, just a little bit tired."
879,體溫,tǐwēn,Noun,(body)temperature,你的體溫有一點兒高，是不是發燒了？,"Nǐ de tǐwēn yǒu yìdiǎnr gāo, shìbúshì fāshāo le?","Your temperature is a bit high, have you got a fever?",她的體溫只有三十四度,Tā de tǐwēn zhǐyǒu sānshísì dù.,Her temperature is only thirty-four degrees Celsius.
880,量,liáng,Verb,to measure,你生病了，要不要量體溫看一看是不是發燒了？,"Nǐ shēngbìng le, yàobúyào liáng tǐwēn kànyíkàn shìbúshì fāshāo le?","You are sick, do you want to measure the temperature and see if you are getting a fever?",中文的量詞不太難，我覺得很有趣。,"Zhōngwén de liàngcí bú tài nán, wǒ juéde hěn yǒuqù.","The Chinese measure words are not so difficult, I found it interesting."
881,沒用,méiyòng,Adj,useless,雖然已經吃了一些藥，可是我覺得那些藥沒用，我還是需要去看醫生。,"Suīrán yǐjīng chī le yìxiē yào, kěshì wǒ juéde nàxiē yào méiyòng, wǒ Háishì xūyào qù kàn yīshēng.","Although I've eaten some medicine, I think they are useless. I still need to see a doctor.",這些東西很沒用，不要亂買。,"Zhèxiē dōngxī hěn méi yòng, bùyào luàn mǎi.","These things are useless, do not buy them."
882,要緊,yàojǐn,Adj,"serious, important , critical",我不要緊，只是有一點兒難受。,"Wǒ bú yàojǐn, zhǐshì yǒu yìdiǎnr nánshòu.","I'm fine, just a little bit upset.",請問她在嗎?我有要緊的是要跟她說。,qǐng wèn tā zài ma ?wǒ yǒu yào jǐn de shì yào gēn tā shuō.,"Excuse me, is she there? I have something important to tell her."
883,必要,bìyào,Adj,necessary,他很忙，如果沒有必要的事就不要去吵他。,"Ta hěn máng, rúguǒ méiyǒu bìyào de shì jiù búyào qù chǎo tā.","He's really busy, so don't bother him if not necessary.",你沒有必要為這件事生氣。,nǐ méi yǒu bì yào wéi zhè jiàn shì shēng qì.,You don't have to be angry about this.
884,耽誤,dānwù,Verb,to delay,請問這個病很嚴重嗎？會不會耽誤我去上班?,Qǐngwèn zhègè bìng hěn yánzhòng ma? huìbúhuì dānwù wǒ qù shàngbān?,"Sorry, is this symptom serious? Will it delay my work?",因為今天下大雨，所以在路上耽誤了一點時間。,"Yīnwèi jīntiān xià dàyǔ, suǒyǐ zài lùshàng dānwùle yīdiǎn shíjiān.",It's heavy rain today so I delayed on my way.
885,站住,zhànzhù,Verb,"to stop, to halt, to freeze",小偷，站住！,"Xiǎotōu, zhànzhù.","Thief, freeze!",站住!你怎麼可以對媽媽說種些話?,Zhàn zhù !nǐ zěn me kě yǐ duì mā mā shuō zhǒng xiē huà ?,Wait! How could you say something like this to your mother?
886,辦法,bànfǎ,Noun,"solution, method, way",我沒有什麼辦法，我們再想想吧。,"Wǒ méiyǒu shénme bànfǎ, wǒmen zài xiǎngxiǎng ba.","I don't have any solution, let's think about it.",這真是一個好辦法。,zhè zhēn shì yī gè hǎo bàn fǎ.,It's really a great idea!
887,瞭解,liǎojiě,Verb,"to understand, to find out",我瞭解你的困難，但是我不知道怎麼幫你。,"Wǒ liǎojiě nǐ de kùnnán, dànshì wǒ bù zhīdào zěnme bāng nǐ.","I understand your difficulties, but I don't know how to help you.",我的媽媽很瞭解我。,Wǒ de māmā hěn liǎojiě wǒ.,My mother knows me very well.
888,秋天,qiūtiān,Noun,"autumn, fall",我最喜歡的季節是秋天，因為很漂亮。,"Wǒ zuì xǐhuan de jìjié shì qiūtiān, yīnwèi hěn piàoliang.",My favorite season is autumn because it is beautiful.,這裡的秋天不太冷。,zhè lǐ de qiū tiān bù tài lěng.,The autumn here is not so cold.
889,年輕,niánqīng,Adj,young,你還年輕，不要這麼快就決定以後要做什麼。,"Nǐ hái niánqīng, búyào zhème kuài jiù juédìng yǐhòu yào zuò shénme.","You are still young, don't make the decisions about what you're going to do in your future too soon.",她看起來非常年輕。,tā kàn qǐ lái fēi cháng nián qīng.,She seems very young.
890,問題,wèntí,Noun,"problem, question, issue, matter",請問你有時間嗎？我有些問題想要問你。,Qǐngwèn nǐ yǒu shíjiān ma? Wǒ yǒuxiē wèntí xiǎng yào wèn nǐ.,"Excuse, do you have time? I have some questions.",這真是一個很大的問題。,Zhè zhēn shì yī gè hěn dà de wèn tí.,This is really a big issue.
891,解決,jiějué,Verb,"to solve, to settle",你有解決這個問題的辦法嗎？,Nǐ yǒu jiějué zhège wèntí de bànfǎ ma?,Do you have any idea to solve this problem?,哭是解決不了問題的。,Kū shì jiě jué bù le wèn tí de.,Crying can not solve the problem.
892,生意人,shēngyì rén,Noun,businessman,我爸爸是個生意人，所以常常在外國工作。,"Wǒ bàba shì gè shēngyì rén, suǒyǐ chángcháng zài wàiguó gōngzuò.","My brother is a businessman, so he often works abroad.",她是一個聰明的生意人。,Tā shì yī gè cōng míng de shēng yì rén.,She's a smart businessperson.
893,黑心,hēixīn,Adj,"dirty, dishonest",現在很多黑心的生意人常常賣不好的東西。,Xiànzài hěnduō hēixīn de shēngyì rén chángcháng mài bùhǎo de dōngxi.,Nowadays there are many dishonest businesspeople selling bad-quality products.,所以我們自己得小心選擇我們要買的東西，現在有很多有問題或是黑心的產品。,Suǒyǐ wǒmen zìjǐ děi xiǎoxīn xuǎnzé wǒmen yào mǎi de dōngxi. Xiànzài yǒu hěnduō yǒu wèntí huò shì hēixīn de chǎnpǐn.,"Therefore, we must be careful when choosing what we are buying. Nowadays there are many bad-quality products."
894,全家,quánjiā,Noun,all family,我們全家昨天晚上一起去阿姨家吃飯。,Wǒmen quánjiā zuótiān wǎnshàng yìqǐ qù āyí jiā chīfàn.,"Last night, my family and I had a dinner at my aunt's house.",我全家除了我，其他人都不會游泳。,"Wǒ quán jiā chúle wǒ, qí tā rén dōu bù huì yóu yǒng.",All my family members can't swim except me.
895,報警,bàojǐng,Verb Object,to report（an incident）to the police,他的鄰居看到他家被偷了就趕快報警。,Tā de línjū kàndào tā jiā bèi tōu le jiù gǎnkuài bàojǐng.,"Hi neighbors, after seeing his hows had been broken into, reported the incident to the police.",前面有車禍，快點報警。,"Qián miàn yǒu chē huò, kuài diǎn bàojǐng.","There's a car accident up ahead, quick, call the police!"
896,失敗,shībài,Noun/Verb,"failure, to fail",雖然她努力工作，可是還是失敗了。,"Suīrán tā nǔlì gōngzuò, kěshì háishì shībài le.","Although she worked hard, she still failed.",失敗是成功之母。,Shībài shì chénggōng zhī mǔ.,Failure is the mother of success.
897,難得,nándé,Adj,"rare, hard",我難得可以放十天假，我已經訂好去西班牙的機票了。,"Wǒ nándé kěyǐ fàng shí tiān jià, wǒ yǐjīng dìnghǎo qù Xībānyá de jīpiào le.",How rare for me to take a ten day vacation! I've already booked the flight tickets to Spain.,真難得今天可以六點以前到家。,Zhēn nándé jīntiān kěyǐ liù diǎn yǐqián dào jiā.,How rare that I can arrive home before six today!
898,也許,yěxǔ,Conj,maybe,如果你很用功，也許可以上好大學。,"Rúguǒ nǐ hěn yònggōng, yěxǔ kěyǐ shàng hǎo dàxué.","If you study hard, maybe you can get into a good university.",也許明天她會打電話給我。,Yě xǔ míng tiān tā huì dǎdiànhuà gěi wǒ.,Maybe she'll call me tomorrow.
899,停,tíng,Verb,to park,我的車停在前面，我們一起走過去吧。,"Wǒ de chē tíng zài qiánmiàn, wǒmen yìqǐ zǒuguò qù ba.","My car is parked in front, let's walk there.",我的手錶停了。,Wǒ de shǒu biǎo tíng le.,My watch stopped working.
900,總是,zǒngshì,Conj,always,我媽媽總是跟說要努力讀書以後才會有好工作。,Wǒ māmā zǒng shì gēn shuō yào nǔlì dúshū yǐhòu cái huì yǒu hǎo gōngzuò.,My mother always told me to study hard so that I can get a good job in the future.,爸爸去電影院看電影的時候總是睡著。,Bàba qù diànyǐngyuàn kàn diànyǐng de shíhòu zǒng shì shuì zháo.,Dad always fell asleep when he goes to the cinema for watching movies.
901,飽,bǎo,Adj,full (to eat till full),你做得飯真好吃，我吃得很飽。,"Nǐ zuò de fàn zhēn hǎochī, wǒ chī de hěn bǎo.","The dish you made is so delicious, I'm full.",今天早上太忙，早飯沒吃飽。,"Jīntiān zǎo shàng tài máng, zǎo fàn méi chī bǎo.","I'm too busy this morning, I couldn't eat my breakfast till full."
902,抽空,chōukòng,Verb,to find time to do something,他雖然工作很忙，可是每天還是會抽空看書。,"Tā suīrán gōngzuò hěnmáng, kěshì měitiān háishì huì chōukòng kànshū.","His work is really busy, but he still finds some time to read every day.",請你抽空參加我們的活動。,Qǐng nǐ chōu kōng cān jiā wǒ men de huó dòng.,Please make some time to attend the activity we hold.
903,國王,guówáng,Noun,king,以前的國王常常會收到很多禮物。,Yǐqián de guówáng chángcháng huì shōudào hěnduō lǐwù.,The ancient kings usually receive many gifts.,以前，在中國的國王我們叫皇帝。,Yǐqián，zài Zhōngguó de guó wáng wǒ men jiào huáng dì.,"In the past, the king in China we called the Emperor."
904,從前,cóngqián,Time Word,previous,我跟他很久不見，他跟從前都不一樣了。,"Wǒ gēn tā hěnjiǔ bújiàn, tā gēn cóngqián dōu bù yíyàng le.","I haven't seen him for a very long time, he's not the same as before.",從前，有一個老人住在這裡。,"Cóngqián, yǒu yī gè lǎo rén zhù zài zhè lǐ.","Before, there's an old man living here."
905,動物,dòngwù,Noun,animal,有些小動物很可愛，可是很危險，我們得小心。,"Yǒu xiē xiǎo dòngwù hěn kěài, kěshì hěn wēixiǎn, wǒmen děi xiǎoxīn.",Some small animals are cute but they are dangerous. We need to be careful.,熊貓是中國的保育動物。,Xióngmāo shì Zhōngguó de bǎo yù dòng wù.,Panda is a protected animal in China.
